建案,地址,每坪房價(萬元),屋齡(年),主要車站通勤時間(分鐘),醫院距離(公里),學校距離(公里),半徑1km內公共及商業場域(個)
新向陽居,新北市中和區安邦街83號,47.8,26,15,0.5559481374602299,0.5946866504030272,1011.0
中山豪門,新北市中和區中山路三段112號,29.1,32,10,1.7126149980264214,0.6433289328378364,350.0
錦和麗園,新北市中和區錦和路176號,39.8,25,13,0.4952552738055206,0.3576876868239625,464.0
風雅頌二期,新北市中和區秀朗路三段70巷10號,52.9,24,22,1.3257479310269424,0.4718850218699633,169.0
忠孝吉第,新北市中和區忠孝街57號,24.2,24,17,2.026949078452176,0.3103561974596389,219.0
宜安吉立,新北市中和區宜安路32號,55.6,24,14,1.5785648994417625,0.7891967335838752,495.0
富甲連城,新北市中和區連城路233巷11號,43.4,28,15,0.4859394973442577,0.5268494788948176,942.0
合康愛琴,新北市中和區德光路96巷33號,38.5,18,9,0.8657093059720479,0.2767743136826555,461.0
中興街161巷11號華廈,新北市中和區中興街161巷11號,37.4,12,15,0.6888496025067129,0.2234876467495355,585.0
鴻運貴族,新北市中和區民德路101號,40.5,27,10,0.8919618342305542,0.3992862474877812,367.0
天賜良園,新北市中和區圓通路226號,27.7,14,15,0.1692482602265341,0.3421243993377166,653.0
書香園,新北市中和區民德路148號,35.9,24,11,0.8618810847609788,0.3932016993770025,357.0
萬豐企業,新北市中和區中山路二段560號,26.7,31,10,1.5926378103771548,0.6723830095422433,284.0
翠閣門第,新北市中和區景新街566號,34.6,32,15,2.085089269266356,0.3556112276383722,240.0
圓通世家,新北市中和區圓通路228號,36.8,14,15,0.155498613654277,0.3295439691059347,642.0
綺華人生,新北市中和區華新街143巷47號,30.6,30,20,1.881123447118093,0.0604043252179334,95.0
南工京華,新北市中和區南工路18號,31.6,29,16,0.7348661047316045,0.150877069134201,1020.0
郡騰民安,新北市中和區民安街25巷12號,35.1,11,12,1.5403341317821393,0.0987740412820555,271.0
台北圓通城,新北市中和區圓通路284號,35.9,29,15,0.2879156383834343,0.2025340596659108,258.0
奇蹟誠品,新北市中和區忠孝街1巷53號,38.0,22,18,1.7561773250240054,0.1579891112160559,213.0
名人錄,新北市中和區景德街3號,41.0,21,14,1.7290727333723166,0.3900381083342599,285.0
智匯企業園區,新北市中和區橋安街11號,24.3,24,13,0.6310638303680388,1.0117491892687167,695.0
中山工業大樓,新北市中和區中山路二段366巷10號,28.0,27,12,0.7141864164255863,1.098527648096305,652.0
秀安松廈,新北市中和區大智街109巷10號,43.8,31,23,1.3775789095264692,0.3671846107112989,188.0
金玉良緣,新北市中和區保健路46巷26弄10號,51.4,27,13,1.184770141438221,0.7114725756456161,729.0
騰飛南華路華廈,新北市中和區南華路70號,41.1,27,14,0.8444254705650857,0.4444819537595622,983.0
中和金三角,新北市中和區秀朗路三段10巷12弄6號,53.0,24,21,1.5286983305880804,0.4157959792140223,188.0
太陽花,新北市中和區永貞路239巷20號,57.1,24,19,0.0982491399214541,0.4511694623021005,436.0
玫瑰春天大廈,新北市中和區忠孝街62巷1號之3,37.3,14,17,2.1121759474000226,0.3935458827900362,205.0
瀛星大廈,新北市中和區南山路127巷2號,40.9,39,16,0.655779134084041,0.3152019618544525,1014.0
左岸公寓,新北市中和區福祥路127號,37.0,22,13,0.5605787465545714,0.6594573156482948,608.0
凱撒琳名宮,新北市中和區景安路207號,44.6,29,13,1.122610631437209,0.3878396572713298,710.0
隨緣園,新北市中和區連城路263巷17號,39.9,29,15,0.2898320227088365,0.2726419475433935,693.0
蝶舞,新北市中和區保平路332號,35.6,14,18,0.8956432980458029,0.294412119782443,680.0
